id,variety
65132,Sauvignon Blanc
65133,Cabernet Sauvignon
65134,Merlot
65135,Syrah
65136,Sauvignon Blanc
65137,Sauvignon Blanc
65138,Cabernet Sauvignon
65139,Bordeaux-style Red Blend
65140,Merlot
65141,Bordeaux-style Red Blend
65142,Sauvignon Blanc
65143,Bordeaux-style Red Blend
65144,Chardonnay
65145,Syrah
65146,Merlot
65147,Bordeaux-style Red Blend
65148,Cabernet Sauvignon
65149,Merlot
65150,Chardonnay
65151,Red Blend
65152,Pinot Noir
65153,Chardonnay
65154,Sauvignon Blanc
65155,Rosé
65156,Pinot Noir
65157,Riesling
65158,Syrah
65159,Syrah
65160,Riesling
65161,Pinot Noir
65162,Riesling
65163,Merlot
65164,Pinot Noir
65165,Red Blend
65166,Pinot Noir
65167,Riesling
65168,Merlot
65169,Merlot
65170,Chardonnay
65171,Syrah
65172,Sauvignon Blanc
65173,Syrah
65174,Chardonnay
65175,Sauvignon Blanc
65176,Cabernet Sauvignon
65177,Cabernet Sauvignon
65178,Riesling
65179,Riesling
65180,Bordeaux-style Red Blend
65181,Pinot Noir
65182,Syrah
65183,Rosé
65184,Pinot Noir
65185,Merlot
65186,Chardonnay
65187,Bordeaux-style Red Blend
65188,Chardonnay
65189,Red Blend
65190,Pinot Noir
65191,Pinot Noir
65192,Riesling
65193,Rosé
65194,Chardonnay
65195,Bordeaux-style Red Blend
65196,Red Blend
65197,Cabernet Sauvignon
65198,Riesling
65199,Chardonnay
65200,Sauvignon Blanc
65201,Rosé
65202,Rosé
65203,Syrah
65204,Cabernet Sauvignon
65205,Bordeaux-style Red Blend
65206,Syrah
65207,Merlot
65208,Syrah
65209,Rosé
65210,Sauvignon Blanc
65211,Pinot Noir
65212,Chardonnay
65213,Chardonnay
65214,Syrah
65215,Cabernet Sauvignon
65216,Cabernet Sauvignon
65217,Riesling
65218,Pinot Noir
65219,Chardonnay
65220,Pinot Noir
65221,Sauvignon Blanc
65222,Merlot
65223,Merlot
65224,Cabernet Sauvignon
65225,Syrah
65226,Sauvignon Blanc
65227,Sauvignon Blanc
65228,Syrah
65229,Bordeaux-style Red Blend
65230,Red Blend
65231,Rosé
65232,Bordeaux-style Red Blend
65233,Chardonnay
65234,Pinot Noir
65235,Pinot Noir
65236,Cabernet Sauvignon
65237,Merlot
65238,Merlot
65239,Chardonnay
65240,Merlot
65241,Bordeaux-style Red Blend
65242,Rosé
65243,Riesling
65244,Chardonnay
65245,Cabernet Sauvignon
65246,Bordeaux-style Red Blend
65247,Chardonnay
65248,Bordeaux-style Red Blend
65249,Red Blend
65250,Riesling
65251,Syrah
65252,Merlot
65253,Bordeaux-style Red Blend
65254,Syrah
65255,Red Blend
65256,Syrah
65257,Chardonnay
65258,Pinot Noir
65259,Merlot
65260,Riesling
65261,Bordeaux-style Red Blend
65262,Pinot Noir
65263,Cabernet Sauvignon
65264,Merlot
65265,Syrah
65266,Red Blend
65267,Rosé
65268,Chardonnay
65269,Syrah
65270,Bordeaux-style Red Blend
65271,Red Blend
65272,Pinot Noir
65273,Rosé
65274,Merlot
65275,Syrah
65276,Pinot Noir
65277,Red Blend
65278,Chardonnay
65279,Chardonnay
65280,Bordeaux-style Red Blend
65281,Bordeaux-style Red Blend
65282,Bordeaux-style Red Blend
65283,Merlot
65284,Red Blend
65285,Syrah
65286,Bordeaux-style Red Blend
65287,Syrah
65288,Cabernet Sauvignon
65289,Chardonnay
65290,Merlot
65291,Merlot
65292,Rosé
65293,Cabernet Sauvignon
65294,Merlot
65295,Sauvignon Blanc
65296,Cabernet Sauvignon
65297,Merlot
65298,Cabernet Sauvignon
65299,Pinot Noir
65300,Pinot Noir
65301,Bordeaux-style Red Blend
65302,Sauvignon Blanc
65303,Riesling
65304,Red Blend
65305,Sauvignon Blanc
65306,Riesling
65307,Cabernet Sauvignon
65308,Merlot
65309,Sauvignon Blanc
65310,Riesling
65311,Sauvignon Blanc
65312,Merlot
65313,Cabernet Sauvignon
65314,Bordeaux-style Red Blend
65315,Pinot Noir
65316,Chardonnay
65317,Chardonnay
65318,Rosé
65319,Riesling
65320,Red Blend
65321,Merlot
65322,Chardonnay
65323,Merlot
65324,Sauvignon Blanc
65325,Bordeaux-style Red Blend
65326,Chardonnay
65327,Chardonnay
65328,Syrah
65329,Syrah
65330,Rosé
65331,Red Blend
65332,Red Blend
65333,Riesling
65334,Merlot
65335,Pinot Noir
65336,Merlot
65337,Sauvignon Blanc
65338,Rosé
65339,Riesling
65340,Red Blend
65341,Red Blend
65342,Pinot Noir
65343,Riesling
65344,Rosé
65345,Pinot Noir
65346,Pinot Noir
65347,Syrah
65348,Cabernet Sauvignon
65349,Sauvignon Blanc
65350,Rosé
65351,Merlot
65352,Bordeaux-style Red Blend
65353,Rosé
65354,Bordeaux-style Red Blend
65355,Chardonnay
65356,Riesling
65357,Red Blend
65358,Cabernet Sauvignon
65359,Merlot
65360,Syrah
65361,Merlot
65362,Sauvignon Blanc
65363,Rosé
65364,Chardonnay
65365,Syrah
65366,Bordeaux-style Red Blend
65367,Chardonnay
65368,Bordeaux-style Red Blend
65369,Red Blend
65370,Red Blend
65371,Rosé
65372,Rosé
65373,Pinot Noir
65374,Chardonnay
65375,Pinot Noir
65376,Sauvignon Blanc
65377,Pinot Noir
65378,Red Blend
65379,Cabernet Sauvignon
65380,Riesling
65381,Sauvignon Blanc
65382,Syrah
65383,Rosé
65384,Merlot
65385,Merlot
65386,Bordeaux-style Red Blend
65387,Rosé
65388,Cabernet Sauvignon
65389,Riesling
65390,Syrah
65391,Pinot Noir
65392,Cabernet Sauvignon
65393,Rosé
65394,Chardonnay
65395,Merlot
65396,Syrah
65397,Pinot Noir
65398,Sauvignon Blanc
65399,Rosé
65400,Merlot
65401,Syrah
65402,Sauvignon Blanc
65403,Merlot
65404,Merlot
65405,Riesling
65406,Merlot
65407,Pinot Noir
65408,Chardonnay
65409,Bordeaux-style Red Blend
65410,Rosé
65411,Pinot Noir
65412,Pinot Noir
65413,Riesling
65414,Syrah
65415,Merlot
65416,Cabernet Sauvignon
65417,Red Blend
65418,Syrah
65419,Bordeaux-style Red Blend
65420,Sauvignon Blanc
65421,Rosé
65422,Syrah
65423,Merlot
65424,Merlot
65425,Cabernet Sauvignon
65426,Sauvignon Blanc
65427,Sauvignon Blanc
65428,Red Blend
65429,Rosé
65430,Syrah
65431,Syrah
65432,Red Blend
65433,Syrah
65434,Sauvignon Blanc
65435,Bordeaux-style Red Blend
65436,Merlot
65437,Bordeaux-style Red Blend
65438,Riesling
65439,Cabernet Sauvignon
65440,Syrah
65441,Chardonnay
65442,Bordeaux-style Red Blend
65443,Red Blend
65444,Red Blend
65445,Syrah
65446,Bordeaux-style Red Blend
65447,Merlot
65448,Chardonnay
65449,Merlot
65450,Rosé
65451,Cabernet Sauvignon
65452,Syrah
65453,Red Blend
65454,Chardonnay
65455,Chardonnay
65456,Chardonnay
65457,Red Blend
65458,Sauvignon Blanc
65459,Merlot
65460,Red Blend
65461,Merlot
65462,Bordeaux-style Red Blend
65463,Bordeaux-style Red Blend
65464,Sauvignon Blanc
65465,Syrah
65466,Syrah
65467,Pinot Noir
65468,Sauvignon Blanc
65469,Rosé
65470,Merlot
65471,Syrah
65472,Red Blend
65473,Chardonnay
65474,Bordeaux-style Red Blend
65475,Syrah
65476,Bordeaux-style Red Blend
65477,Pinot Noir
65478,Red Blend
65479,Riesling
65480,Riesling
65481,Riesling
65482,Sauvignon Blanc
65483,Merlot
65484,Merlot
65485,Syrah
65486,Merlot
65487,Sauvignon Blanc
65488,Merlot
65489,Chardonnay
65490,Riesling
65491,Merlot
65492,Cabernet Sauvignon
65493,Riesling
65494,Cabernet Sauvignon
65495,Syrah
65496,Bordeaux-style Red Blend
65497,Sauvignon Blanc
65498,Pinot Noir
65499,Syrah
65500,Cabernet Sauvignon
65501,Chardonnay
65502,Sauvignon Blanc
65503,Bordeaux-style Red Blend
65504,Merlot
65505,Chardonnay
65506,Red Blend
65507,Red Blend
65508,Red Blend
65509,Cabernet Sauvignon
65510,Rosé
65511,Red Blend
65512,Chardonnay
65513,Rosé
65514,Red Blend
65515,Cabernet Sauvignon
65516,Chardonnay
65517,Cabernet Sauvignon
65518,Pinot Noir
65519,Riesling
65520,Sauvignon Blanc
65521,Pinot Noir
65522,Chardonnay
65523,Syrah
65524,Rosé
65525,Riesling
65526,Pinot Noir
65527,Rosé
65528,Riesling
65529,Merlot
65530,Rosé
65531,Pinot Noir
65532,Syrah
65533,Merlot
65534,Sauvignon Blanc
65535,Red Blend
65536,Riesling
65537,Syrah
65538,Rosé
65539,Chardonnay
65540,Rosé
65541,Bordeaux-style Red Blend
65542,Pinot Noir
65543,Merlot
65544,Chardonnay
65545,Riesling
65546,Bordeaux-style Red Blend
65547,Merlot
65548,Riesling
65549,Bordeaux-style Red Blend
65550,Sauvignon Blanc
65551,Pinot Noir
65552,Riesling
65553,Chardonnay
65554,Chardonnay
65555,Pinot Noir
65556,Chardonnay
65557,Sauvignon Blanc
65558,Rosé
65559,Red Blend
65560,Merlot
65561,Chardonnay
65562,Cabernet Sauvignon
65563,Rosé
65564,Syrah
65565,Bordeaux-style Red Blend
65566,Pinot Noir
65567,Rosé
65568,Pinot Noir
65569,Cabernet Sauvignon
65570,Merlot
65571,Pinot Noir
65572,Rosé
65573,Chardonnay
65574,Bordeaux-style Red Blend
65575,Red Blend
65576,Pinot Noir
65577,Rosé
65578,Red Blend
65579,Pinot Noir
65580,Sauvignon Blanc
65581,Cabernet Sauvignon
65582,Bordeaux-style Red Blend
65583,Pinot Noir
65584,Pinot Noir
65585,Bordeaux-style Red Blend
65586,Pinot Noir
65587,Red Blend
65588,Merlot
65589,Riesling
65590,Red Blend
65591,Rosé
65592,Pinot Noir
65593,Bordeaux-style Red Blend
65594,Bordeaux-style Red Blend
65595,Chardonnay
65596,Riesling
65597,Merlot
65598,Merlot
65599,Cabernet Sauvignon
65600,Red Blend
65601,Rosé
65602,Red Blend
65603,Bordeaux-style Red Blend
65604,Pinot Noir
65605,Cabernet Sauvignon
65606,Cabernet Sauvignon
65607,Chardonnay
65608,Bordeaux-style Red Blend
65609,Merlot
65610,Chardonnay
65611,Rosé
65612,Merlot
65613,Chardonnay
65614,Sauvignon Blanc
65615,Riesling
65616,Bordeaux-style Red Blend
65617,Syrah
65618,Rosé
65619,Bordeaux-style Red Blend
65620,Sauvignon Blanc
65621,Chardonnay
65622,Cabernet Sauvignon
65623,Riesling
65624,Merlot
65625,Rosé
65626,Sauvignon Blanc
65627,Rosé
65628,Cabernet Sauvignon
65629,Red Blend
65630,Bordeaux-style Red Blend
65631,Riesling
65632,Cabernet Sauvignon
65633,Sauvignon Blanc
65634,Cabernet Sauvignon
65635,Cabernet Sauvignon
65636,Cabernet Sauvignon
65637,Rosé
65638,Rosé
65639,Merlot
65640,Rosé
65641,Bordeaux-style Red Blend
65642,Red Blend
65643,Bordeaux-style Red Blend
65644,Riesling
65645,Bordeaux-style Red Blend
65646,Sauvignon Blanc
65647,Riesling
65648,Riesling
65649,Red Blend
65650,Riesling
65651,Bordeaux-style Red Blend
65652,Red Blend
65653,Rosé
65654,Sauvignon Blanc
65655,Syrah
65656,Pinot Noir
65657,Sauvignon Blanc
65658,Bordeaux-style Red Blend
65659,Red Blend
65660,Rosé
65661,Sauvignon Blanc
65662,Bordeaux-style Red Blend
65663,Cabernet Sauvignon
65664,Chardonnay
65665,Syrah
65666,Syrah
65667,Pinot Noir
65668,Red Blend
65669,Pinot Noir
65670,Chardonnay
65671,Chardonnay
65672,Syrah
65673,Cabernet Sauvignon
65674,Bordeaux-style Red Blend
65675,Riesling
65676,Chardonnay
65677,Merlot
65678,Sauvignon Blanc
65679,Riesling
65680,Merlot
65681,Rosé
65682,Chardonnay
65683,Rosé
65684,Cabernet Sauvignon
65685,Red Blend
65686,Riesling
65687,Chardonnay
65688,Merlot
65689,Syrah
65690,Bordeaux-style Red Blend
65691,Cabernet Sauvignon
65692,Syrah
65693,Syrah
65694,Riesling
65695,Merlot
65696,Rosé
65697,Syrah
65698,Pinot Noir
65699,Merlot
65700,Merlot
65701,Bordeaux-style Red Blend
65702,Rosé
65703,Red Blend
65704,Bordeaux-style Red Blend
65705,Riesling
65706,Syrah
65707,Bordeaux-style Red Blend
65708,Cabernet Sauvignon
65709,Merlot
65710,Pinot Noir
65711,Rosé
65712,Red Blend
65713,Red Blend
65714,Syrah
65715,Sauvignon Blanc
65716,Chardonnay
65717,Bordeaux-style Red Blend
65718,Riesling
65719,Pinot Noir
65720,Chardonnay
65721,Sauvignon Blanc
65722,Merlot
65723,Merlot
65724,Cabernet Sauvignon
65725,Sauvignon Blanc
65726,Cabernet Sauvignon
65727,Pinot Noir
65728,Cabernet Sauvignon
65729,Sauvignon Blanc
65730,Rosé
65731,Pinot Noir
65732,Sauvignon Blanc
65733,Bordeaux-style Red Blend
65734,Syrah
65735,Chardonnay
65736,Sauvignon Blanc
65737,Red Blend
65738,Merlot
65739,Cabernet Sauvignon
65740,Chardonnay
65741,Riesling
65742,Bordeaux-style Red Blend
65743,Sauvignon Blanc
65744,Sauvignon Blanc
65745,Rosé
65746,Red Blend
65747,Pinot Noir
65748,Syrah
65749,Cabernet Sauvignon
65750,Merlot
65751,Chardonnay
65752,Rosé
65753,Riesling
65754,Cabernet Sauvignon
65755,Riesling
65756,Merlot
65757,Sauvignon Blanc
65758,Bordeaux-style Red Blend
65759,Chardonnay
65760,Riesling
65761,Riesling
65762,Cabernet Sauvignon
65763,Red Blend
65764,Bordeaux-style Red Blend
65765,Merlot
65766,Rosé
65767,Riesling
65768,Syrah
65769,Chardonnay
65770,Chardonnay
65771,Bordeaux-style Red Blend
65772,Pinot Noir
65773,Cabernet Sauvignon
65774,Cabernet Sauvignon
65775,Syrah
65776,Syrah
65777,Rosé
65778,Chardonnay
65779,Bordeaux-style Red Blend
65780,Red Blend
65781,Red Blend
65782,Pinot Noir
65783,Sauvignon Blanc
65784,Cabernet Sauvignon
65785,Rosé
65786,Rosé
65787,Rosé
65788,Merlot
65789,Pinot Noir
65790,Merlot
65791,Riesling
65792,Merlot
65793,Sauvignon Blanc
65794,Rosé
65795,Sauvignon Blanc
65796,Syrah
65797,Bordeaux-style Red Blend
65798,Red Blend
65799,Bordeaux-style Red Blend
65800,Red Blend
65801,Pinot Noir
65802,Syrah
65803,Bordeaux-style Red Blend
65804,Pinot Noir
65805,Rosé
65806,Chardonnay
65807,Rosé
65808,Merlot
65809,Pinot Noir
65810,Merlot
65811,Red Blend
65812,Pinot Noir
65813,Merlot
65814,Sauvignon Blanc
65815,Riesling
65816,Riesling
65817,Merlot
65818,Riesling
65819,Bordeaux-style Red Blend
65820,Riesling
65821,Red Blend
65822,Syrah
65823,Bordeaux-style Red Blend
65824,Rosé
65825,Riesling
65826,Bordeaux-style Red Blend
65827,Red Blend
65828,Chardonnay
65829,Rosé
65830,Rosé
65831,Riesling
65832,Merlot
65833,Syrah
65834,Merlot
65835,Cabernet Sauvignon
65836,Red Blend
65837,Chardonnay
65838,Cabernet Sauvignon
65839,Syrah
65840,Syrah
65841,Bordeaux-style Red Blend
65842,Cabernet Sauvignon
65843,Pinot Noir
65844,Red Blend
65845,Rosé
65846,Cabernet Sauvignon
65847,Red Blend
65848,Bordeaux-style Red Blend
65849,Syrah
65850,Bordeaux-style Red Blend
65851,Syrah
65852,Red Blend
65853,Merlot
65854,Rosé
65855,Bordeaux-style Red Blend
65856,Merlot
65857,Rosé
65858,Bordeaux-style Red Blend
65859,Syrah
65860,Merlot
65861,Bordeaux-style Red Blend
65862,Chardonnay
65863,Rosé
65864,Merlot
65865,Pinot Noir
65866,Chardonnay
65867,Pinot Noir
65868,Sauvignon Blanc
65869,Bordeaux-style Red Blend
65870,Cabernet Sauvignon
65871,Red Blend
65872,Rosé
65873,Sauvignon Blanc
65874,Sauvignon Blanc
65875,Pinot Noir
65876,Rosé
65877,Red Blend
65878,Riesling
65879,Cabernet Sauvignon
65880,Sauvignon Blanc
65881,Red Blend
65882,Rosé
65883,Bordeaux-style Red Blend
65884,Sauvignon Blanc
65885,Rosé
65886,Riesling
65887,Merlot
65888,Rosé
65889,Red Blend
65890,Chardonnay
65891,Syrah
65892,Merlot
65893,Pinot Noir
65894,Sauvignon Blanc
65895,Bordeaux-style Red Blend
65896,Riesling
65897,Syrah
65898,Riesling
65899,Red Blend
65900,Riesling
65901,Riesling
65902,Rosé
65903,Merlot
65904,Syrah
65905,Pinot Noir
65906,Red Blend
65907,Chardonnay
65908,Riesling
65909,Chardonnay
65910,Riesling
65911,Cabernet Sauvignon
65912,Cabernet Sauvignon
65913,Red Blend
65914,Syrah
65915,Syrah
65916,Pinot Noir
65917,Syrah
65918,Riesling
65919,Cabernet Sauvignon
65920,Red Blend
65921,Riesling
65922,Cabernet Sauvignon
65923,Pinot Noir
65924,Riesling
65925,Chardonnay
65926,Pinot Noir
65927,Rosé
65928,Merlot
65929,Rosé
65930,Syrah
65931,Bordeaux-style Red Blend
65932,Pinot Noir
65933,Cabernet Sauvignon
65934,Riesling
65935,Rosé
65936,Chardonnay
65937,Cabernet Sauvignon
65938,Red Blend
65939,Chardonnay
65940,Riesling
65941,Sauvignon Blanc
65942,Syrah
65943,Chardonnay
65944,Riesling
65945,Bordeaux-style Red Blend
65946,Red Blend
65947,Pinot Noir
65948,Riesling
65949,Syrah
65950,Riesling
65951,Bordeaux-style Red Blend
65952,Merlot
65953,Chardonnay
65954,Bordeaux-style Red Blend
65955,Syrah
65956,Syrah
65957,Merlot
65958,Bordeaux-style Red Blend
65959,Bordeaux-style Red Blend
65960,Pinot Noir
65961,Bordeaux-style Red Blend
65962,Red Blend
65963,Cabernet Sauvignon
65964,Bordeaux-style Red Blend
65965,Red Blend
65966,Chardonnay
65967,Riesling
65968,Sauvignon Blanc
65969,Rosé
65970,Riesling
65971,Bordeaux-style Red Blend
65972,Cabernet Sauvignon
65973,Merlot
65974,Sauvignon Blanc
65975,Rosé
65976,Chardonnay
65977,Pinot Noir
65978,Riesling
65979,Cabernet Sauvignon
65980,Chardonnay
65981,Riesling
65982,Cabernet Sauvignon
65983,Sauvignon Blanc
65984,Rosé
65985,Chardonnay
65986,Sauvignon Blanc
65987,Pinot Noir
65988,Pinot Noir
65989,Pinot Noir
65990,Red Blend
65991,Merlot
65992,Red Blend
65993,Bordeaux-style Red Blend
65994,Chardonnay
65995,Riesling
65996,Riesling
65997,Merlot
65998,Pinot Noir
65999,Merlot
66000,Cabernet Sauvignon
66001,Bordeaux-style Red Blend
66002,Bordeaux-style Red Blend
66003,Riesling
66004,Bordeaux-style Red Blend
66005,Pinot Noir
66006,Bordeaux-style Red Blend
66007,Pinot Noir
66008,Cabernet Sauvignon
66009,Pinot Noir
66010,Bordeaux-style Red Blend
66011,Red Blend
66012,Rosé
66013,Rosé
66014,Cabernet Sauvignon
66015,Chardonnay
66016,Cabernet Sauvignon
66017,Sauvignon Blanc
66018,Riesling
66019,Red Blend
66020,Pinot Noir
66021,Pinot Noir
66022,Sauvignon Blanc
66023,Red Blend
66024,Merlot
66025,Bordeaux-style Red Blend
66026,Red Blend
66027,Sauvignon Blanc
66028,Rosé
66029,Sauvignon Blanc
66030,Cabernet Sauvignon
66031,Merlot
66032,Syrah
66033,Cabernet Sauvignon
66034,Rosé
66035,Rosé
66036,Rosé
66037,Sauvignon Blanc
66038,Rosé
66039,Merlot
66040,Merlot
66041,Red Blend
66042,Sauvignon Blanc
66043,Chardonnay
66044,Pinot Noir
66045,Syrah
66046,Cabernet Sauvignon
66047,Red Blend
66048,Sauvignon Blanc
66049,Cabernet Sauvignon
66050,Pinot Noir
66051,Bordeaux-style Red Blend
66052,Rosé
66053,Bordeaux-style Red Blend
66054,Bordeaux-style Red Blend
66055,Pinot Noir
66056,Red Blend
66057,Chardonnay
66058,Chardonnay
66059,Riesling
66060,Sauvignon Blanc
66061,Pinot Noir
66062,Red Blend
66063,Syrah
66064,Rosé
66065,Syrah
66066,Red Blend
66067,Pinot Noir
66068,Chardonnay
66069,Merlot
66070,Sauvignon Blanc
66071,Rosé
66072,Chardonnay
66073,Riesling
66074,Riesling
66075,Bordeaux-style Red Blend
66076,Rosé
66077,Red Blend
66078,Rosé
66079,Bordeaux-style Red Blend
66080,Syrah
66081,Bordeaux-style Red Blend
66082,Cabernet Sauvignon
66083,Riesling
66084,Pinot Noir
66085,Riesling
66086,Bordeaux-style Red Blend
66087,Rosé
66088,Chardonnay
66089,Riesling
66090,Bordeaux-style Red Blend
66091,Sauvignon Blanc
66092,Riesling
66093,Cabernet Sauvignon
66094,Sauvignon Blanc
66095,Chardonnay
66096,Chardonnay
66097,Riesling
66098,Chardonnay
66099,Rosé
66100,Merlot
66101,Pinot Noir
66102,Cabernet Sauvignon
66103,Chardonnay
66104,Chardonnay
66105,Rosé
66106,Merlot
66107,Sauvignon Blanc
66108,Riesling
66109,Syrah
66110,Bordeaux-style Red Blend
66111,Chardonnay
66112,Chardonnay
66113,Merlot
66114,Pinot Noir
66115,Merlot
66116,Merlot
66117,Merlot
66118,Cabernet Sauvignon
66119,Merlot
66120,Red Blend
66121,Pinot Noir
66122,Merlot
66123,Pinot Noir
66124,Merlot
66125,Rosé
66126,Merlot
66127,Bordeaux-style Red Blend
66128,Bordeaux-style Red Blend
66129,Sauvignon Blanc
66130,Syrah
66131,Pinot Noir
66132,Chardonnay
66133,Chardonnay
66134,Red Blend
66135,Pinot Noir
66136,Syrah
66137,Cabernet Sauvignon
66138,Pinot Noir
66139,Rosé
66140,Chardonnay
66141,Pinot Noir
66142,Sauvignon Blanc
66143,Red Blend
66144,Chardonnay
66145,Merlot
66146,Cabernet Sauvignon
66147,Syrah
66148,Rosé
66149,Red Blend
66150,Syrah
66151,Red Blend
66152,Riesling
66153,Sauvignon Blanc
66154,Syrah
66155,Chardonnay
66156,Syrah
66157,Chardonnay
66158,Bordeaux-style Red Blend
66159,Sauvignon Blanc
66160,Rosé
66161,Red Blend
66162,Riesling
66163,Chardonnay
66164,Red Blend
66165,Syrah
66166,Riesling
66167,Merlot
66168,Pinot Noir
66169,Bordeaux-style Red Blend
66170,Red Blend
66171,Red Blend
66172,Chardonnay
66173,Pinot Noir
66174,Sauvignon Blanc
66175,Cabernet Sauvignon
66176,Chardonnay
66177,Riesling
66178,Sauvignon Blanc
66179,Pinot Noir
66180,Riesling
66181,Syrah
66182,Merlot
66183,Riesling
66184,Bordeaux-style Red Blend
66185,Rosé
66186,Pinot Noir
66187,Chardonnay
66188,Pinot Noir
66189,Red Blend
66190,Merlot
66191,Pinot Noir
66192,Red Blend
66193,Rosé
66194,Sauvignon Blanc
66195,Cabernet Sauvignon
66196,Pinot Noir
66197,Merlot
66198,Rosé
66199,Chardonnay
66200,Cabernet Sauvignon
66201,Cabernet Sauvignon
66202,Red Blend
66203,Merlot
66204,Pinot Noir
66205,Pinot Noir
66206,Syrah
66207,Pinot Noir
66208,Chardonnay
66209,Red Blend
66210,Cabernet Sauvignon
66211,Sauvignon Blanc
66212,Pinot Noir
66213,Syrah
66214,Bordeaux-style Red Blend
66215,Rosé
66216,Sauvignon Blanc
66217,Rosé
66218,Chardonnay
66219,Merlot
66220,Cabernet Sauvignon
66221,Merlot
66222,Bordeaux-style Red Blend
66223,Cabernet Sauvignon
66224,Bordeaux-style Red Blend
66225,Sauvignon Blanc
66226,Merlot
66227,Riesling
66228,Cabernet Sauvignon
66229,Bordeaux-style Red Blend
66230,Chardonnay
66231,Pinot Noir
66232,Riesling
66233,Pinot Noir
66234,Syrah
66235,Bordeaux-style Red Blend
66236,Chardonnay
66237,Chardonnay
66238,Red Blend
66239,Merlot
66240,Cabernet Sauvignon
66241,Pinot Noir
66242,Cabernet Sauvignon
66243,Rosé
66244,Pinot Noir
66245,Bordeaux-style Red Blend
66246,Sauvignon Blanc
66247,Bordeaux-style Red Blend
66248,Cabernet Sauvignon
66249,Pinot Noir
66250,Bordeaux-style Red Blend
66251,Chardonnay
66252,Rosé
66253,Syrah
66254,Sauvignon Blanc
66255,Riesling
66256,Merlot
66257,Bordeaux-style Red Blend
66258,Rosé
66259,Pinot Noir
66260,Syrah
66261,Cabernet Sauvignon
66262,Sauvignon Blanc
66263,Pinot Noir
66264,Sauvignon Blanc
66265,Cabernet Sauvignon
66266,Syrah
66267,Rosé
66268,Red Blend
66269,Syrah
66270,Pinot Noir
66271,Cabernet Sauvignon
66272,Sauvignon Blanc
66273,Pinot Noir
66274,Rosé
66275,Riesling
66276,Chardonnay
66277,Riesling
66278,Syrah
66279,Red Blend
66280,Red Blend
66281,Cabernet Sauvignon
66282,Red Blend
66283,Rosé
66284,Merlot
66285,Riesling
66286,Chardonnay
66287,Bordeaux-style Red Blend
66288,Rosé
66289,Pinot Noir
66290,Chardonnay
66291,Cabernet Sauvignon
66292,Syrah
66293,Cabernet Sauvignon
66294,Red Blend
66295,Red Blend
66296,Sauvignon Blanc
66297,Chardonnay
66298,Merlot
66299,Chardonnay
66300,Bordeaux-style Red Blend
66301,Chardonnay
66302,Rosé
66303,Sauvignon Blanc
66304,Merlot
66305,Bordeaux-style Red Blend
66306,Red Blend
66307,Bordeaux-style Red Blend
66308,Chardonnay
66309,Rosé
66310,Sauvignon Blanc
66311,Sauvignon Blanc
66312,Syrah
66313,Syrah
66314,Cabernet Sauvignon
66315,Sauvignon Blanc
66316,Rosé
66317,Sauvignon Blanc
66318,Merlot
66319,Riesling
66320,Merlot
66321,Riesling
66322,Merlot
66323,Rosé
66324,Rosé
66325,Pinot Noir
66326,Cabernet Sauvignon
66327,Sauvignon Blanc
66328,Syrah
66329,Pinot Noir
66330,Syrah
66331,Red Blend
66332,Syrah
66333,Cabernet Sauvignon
66334,Cabernet Sauvignon
66335,Rosé
66336,Rosé
66337,Merlot
66338,Bordeaux-style Red Blend
66339,Sauvignon Blanc
